Sanskrit|English|Hindi
केचन लोभिनः वैज्ञानिकाः संसारं कम्पयितुं जनान् भेतुं च असीम-शक्तिवन्तं लौहपुत्तलम् आविष्कृतवन्तः। तस्य सङ्गणकबुद्धिः चिन्तन-विचार-शीला आसीत्। ते वैज्ञानिकाः स्वकीयाय स्वामिने तं पुत्तलं यथाशीघ्रम् अर्पयितुम् इच्छन्ति स्म।|Some greedy scientists invented an iron mannequin that had immense power in order to make a sensation in the world and scare people. His computer brain was capable of thinking. They wanted to hand over this mannequin as soon as possible to their boss.|कुछ लोभी वैज्ञानिकों ने संसार में तहलका मचाने और लोगों को भयभीत करने के उद्देश्य से एक ऐसे लौह पुतले का आविष्कार किया जिसमें अपार शक्ति थी। उसका कम्प्यूटर दिमाग सोचने विचारने में समर्थ था। अपने बॉस को वे जल्द से जल्द यह पुतला सौंप देना चाहते थे।
पुत्तले बुद्धिशक्तिं भर्तुम् अन्तिमकार्यं प्रचलत् आसीत्। सङ्गणक-मस्तिष्कं निर्मातुं विश्व-विख्यात-विद्वान् गुस्टाफः पुत्तलस्य शिरसि मस्तिष्कं योजयितुं कार्यरतः आसीत्।|The final work of filling the puppet with brain power was underway. Dr. Gustaf, a world-renowned computer-brain maker, was fitting a brain into the mannequin's head.|पुतले में दिमागी शक्ति भरने का अन्तिम कार्य चल रहा था। कम्प्यूटर-दिमाग बनाने में विश्व विख्यात डॉ० गुस्टाफ पुतले के सिर में दिमाग की फिटिंग कर रहे थे।
गुस्टाफ-विद्वन् यथार्थं कार्यं तु भवतः एव। सङ्गणक-मस्तिष्क-द्वारा हि पुत्तलः विवेकशीलः भवेत्।|Gustaf-scholar, the real work is yours. Through a computer brain, the puppet must become capable of thinking and understanding.|डॉ० गुक्टाफ, असली काम तो आपका है। कम्प्यूटर-दिमाग से ही तो पुतला सोच-समझ सकेगा।
मया तु सर्वं कृतमेव सेलजिन। यदि कोऽपि विकारो न जातः तर्हि अयं पुत्तलः मनुष्यादपि अधिकः बुद्धिमान् शक्तिवान् भविष्यति। उन्नतानि शस्त्राणि अपि इमं स्प्रष्टुमपि न शक्ष्यन्ति।|I have spared no effort on my part, Seljin. If nothing went wrong, this mannequin would have far more brainpower than a human brain. Even the most advanced weapons won't be able to even touch it.|मैंने अपनी तरफ से कोई कसर नहीं छोड़ी है, सेलजिन। यदि कोई गड़बड़ नहीं हुई तो यह पुतला मनुष्य के दिमाग से कहीं ज्यादा दिमागी शक्ति वाला होगा। बड़े-बड़े हथियार भी इसका कुछ नहीं बिगाड़ पाएंगे।
अचिरादेव ते वैज्ञानिकाः पुत्तलमिम स्वस्वामिने अर्पितवन्तः।|A few days later, the scientists handed over the doll to their boss.|कुछ दिन बाद वैज्ञानिक वह पुतला अपने बॉस को सौंप देते हैं।
हैरिसन-विद्वन् स्वीकरोतु इमं सङ्गणक-दानवम्। अनुपमे अस्य भुजबलं बुद्धिबलं च। यदा अयं वीथ्यां जनमध्ये सञ्चरिष्यति तदा "अयं कृत्रिमः" इति केनापि कथयितुं न शक्ष्यते। इमं किमपि कार्यं कारयितुं शक्नुमः।|Dr. Harrison, take this Computer-demon. Its power and Brains are both unprecedented. If and when it moves among people on the street, no one will be able to tell if he is a artificial human. We make it do Any work.|डॉ० हैरीसन, यह लीजिये कम्प्यूटर-दानव इसकी शक्ति और दिमाग दोनों ही बेमिसाल हैं। यह जब सड़क पर लोगों के बीच से जायेगा तो कोई नहीं कह सकेगा कि यह नकली मानव है। हम इसके जरिये कोई भी काम करा सकते हैं।
हैरिसन-विद्वान् उवाच सुखेन - अत्युत्तमं मत्सुहृदः, अविश्वसनीयः चमत्कारः सृष्टः। श्वः विश्वस्य सर्वेषां राजदूतानां पुरतः इमं प्रदर्श्य तान् भाययिष्यामि यतोहि ते सर्वे सदा अस्माकं पुरतः नताः भवेयुः, सर्वं धनं अस्मभ्यं प्रदद्युः हहहह।|Dr. Harrison (cheerfully): Very well my friends, you have performed a wonderful charisma that no one will believe to be true. I will demonstrate it to the ambassadors of all the countries of the world tomorrow and terrify them so that they will always bow before us, lavish wealth on us, ha-ha-ha-ha!|डॉ० हैरीसन (खुश होकर): बहुत खूब मेरे दोस्तों, तुमने एक ऐसा अजूबा करिश्मा कर दिखाया है जिसे कोई सच नहीं मानेगा। मैं कल संसार के सभी देशों के राजदूतों के सामने इसका प्रदर्शन कर उन्हें भयभीत कर दूंगा ताकि वे हमारे सामने हमेशा झुके रहें, धन-दौलत हम पर लुटाते रहें, हा-हा-हा-हा!
अग्रिमे दिने विश्वस्य सर्वेषां देशानां राजदूतानां पुरतः पुत्तलस्य प्रदर्शनम् -|On the next day, the action figure was displayed in front of the ambassadors of all the countries of the world -|दूसरे दिन संसार के सभी देशों के राजदूतों के सामने पुतले का प्रदर्शन -
[हैरिसन-विद्वान् सङ्गणक-मानवम् उद्दिशन्] - गच्छ, तं विशालं कुञ्जरं युध्यस्व|[Dr.Harrison addressing the computer human] - Go fight that huge elephant|[डॉ० हैरीसन कम्प्यूटर मानव को इशारा करते हैं] जाओ, और उस विशाल हाथी से भिड़ जाओ
अनेन प्रकारेण लौहमानवस्य बलं प्रदर्शितम्|In this way the strength of the Iron Man was demonstrated.|तो फिर क्या था - लौह मानव का कमाल
सङ्गणक-मानवः तु स्व-विशाल-हस्ताभ्यां कुञ्जरे मुष्टिप्रहारं कृतवान्।|The computer-human punched the elephant with his massive hands.|कम्प्यूटर मानव ने अपने विशाल हाथों से हाथी को मुक्कों की मार मारी।
शृणु लौहपुरुष कुञ्जरम् उत्थाप्य भूमौ क्षिप।|Listen, Iron Man, pick up the elephant and throw it to the ground.|सुनो लौह पुरुषा उठाओ हाथी को और पटको जमीन पर।
एवम् आदिष्टः लौह-मानवः कुञ्जरं क्षिप्त्वा हतवान्।|Thus ordered, the Iron Man threw the elephant and killed it.|आदेश पाते ही लौह मानव ने हाथी को उछाल कर उसे बेदम कर दिया।
पश्चात् सः निकटस्थितं विशालं तरुम् उत्पाट्य क्षिप्तवान्।|Then he uprooted a huge tree nearby and threw it away.|फिर उसने पास में लगे विशाल पेड़ को जड़ से उखाड़ कर फेंक दिया।
तदनन्तरं द्वौ जनौ लोहसंयोग-यन्त्रस्य ज्वालाः अस्य कृत्रिममानवस्य उपरि विमोचितवन्तौ किन्तु किमपि न जातम्।|Then two people started blowing blue flames of welding gas on that man, but these flames had no effect on that iron man.|तभी दो व्यक्ति वैल्डिंग गैस की नीलो लपटें उस मानव पर छोड़ने लगे, लेकिन इन लपटों का उस लोह मानव पर कोई असर नहीं हुआ।
सर्वे आश्चर्यान्विताः भवन्तः आसन्। ईदृशो मानवः पूर्वं कदापि न दृष्टः स्वजीवने तैः।|Everyone was amazed. They had never seen such a human before in his life.|सभी लोग आश्चर्य चकित हो रहे थे। ऐसा मानव उन्होंने अपने जीवन में पहले कभी न देखा था।
वयम् ईदृशान् मानवान् सृष्ट्वा भवतां सर्वेषां देशेषु गुप्तचर्यार्थं प्रेषयिष्यामः। युष्माकं देशेषु यत्र कुत्रापि भयङ्कर-शस्त्राणां निर्माणं जायमानम् अस्ति तत्र अयं मानवः नष्टीकरिष्यति। ईदृश्यः यन्त्रशालाः भस्मीकरिष्यति।|We will create many such humans and send them to spy on you people's countries. Wherever terrible weapons are being manufactured in the countries of your people - this human will destroy it- such caravans will be reduced to dust.|हम इस तरह के अनेक मानव बनाकर आप लोगों के देशों में जासूसी के लिए भेजेंगे। आप लोगों के देशों में जहाँ भी भयंकर हथियारों का निर्माण हो रहा होगा - यह मानव उसे नष्ट कर देगा- ऐसे कारखानों को मिट्टी में मिला देगा।
एकः राजदूतः (भयान्वित-स्वरेण) उवाच - कि..कि..कि..किम् इमं मानवं भवान् सृष्टवान्? किम् अयं वस्तुतोमानवो नैव?|An ambassador (in a frightened self): K k k... Did you create this human? Isn't this a real human?|एक राजदूत (भयभीत स्वव में): क क क... क्या यह मानव आपने बनाया है? यह असली मानव नहीं है?
आम्, वास्तव-मानवो न अयम्, अपितु अयसा निर्मितः सङ्गणक-मानवः उत वा  यान्त्रिक-मानवः।|Yes, it's not a real human, but a computer-human made of steel... a machine human.|हाँ, यह असली मानव नहीं, बल्कि फौलाद का बना कम्प्यूटर-मानव है... मशीनी मानव।
न मन्यामहे। कृत्रिम-मानवो न सः। मांसास्थ्ना निर्मितः अयम्।|We can't believe it. This is not a fake human. It is of flesh and bones like ours.|हम यह नहीं मान सकते। यह नकली मानव नहीं है। यह तो हमारे जैसा हाड़-मांस, का है।
कृत्रिम-मानवः अनया रीत्या चलनम् उत्थानम् उपवेशनं च न शक्नोति। भवतः कथनं न विश्वसिमः।|Fake humans can't walk, get up and sit like this. We don't believe you.|नकली मानव इस तरह से चल-फिर, उठ-बैठ नहीं सकता आपकी बात का हमें विश्वास नहीं।
ततः हैरीसन-विद्वान् काञ्चित् छुरिकां गृहीत्वा पुत्तलस्य पार्श्वे आगत्य स्थितवान्।|Then Dr. Harrison picked up a knife and approached the statue.|तभी  डॉ० हैरीवसन ने एक छुरा उठाया और पुतले के पास आकर खड़े हो गये।
दृश्यतामेव, सत्यस्य प्रमाणं नूनं दास्यामि। अस्मात् रक्तं न बहिः प्रवहिष्यति। छुरिकया त्वचि छेत्तुमपि न शक्ष्यामि।|See, I give you the true proof of it. It will not bleed. The knife won't even be able to pierce its skin.|देखिये, मैं आपको इसका सच्चा सबूत देता हूँ। इसके खून नहीं निकलेगा। छुरा इसकी खाल में छेद भी नहीं कर पायेगा।
यदा हैरिसन-विद्वान् पुत्तले छुरिकया प्रहृतवान् तदा सः अनियन्त्रितः भूत्वा हैरिसन-विदुषः उपरि आक्रमणं कृतवान्।|As soon as Dr. Harrison hurled at the mannequins, he pounced on Dr. Harrison uncontrollably.|डॉ० हैरीसन ने जैसे ही पुतले पर छुरा मारा, वह बेकाबू होकर डॉ० हैरीसन पर झपट पड़ा।
सः हैरिसनस्य कण्ठं वक्रीकृतवान्। एवं हैरिसनस्य मर्दनं सञ्जातम्।|He twisted Harrison's throat. Harrison became pulp.|उसने हैरीसन का गला मरोड़ दिया। हैरीसन वहीं ढेर हो गया।
जनसम्मर्दे आतङ्कः प्रसृतः। सर्वे ततः उत्थाय धावितुम् आरब्धवन्तः। पुत्तलः अनियन्त्रितः अभवत्। सः ततः पलायितवान्।|People were in a panic. Everyone got up and ran away. The mannequin was out of control. He ran away from there.|लोगों में भगदड़ मच गयी। सभी वहां से उठकर भागने लगे पुतला बेकाबू हो गया था। वह वहाँ से भाग निकला।
सः लौह-पुत्तलः कांश्चित् धावतः जनान् गृहीत्वा हतवान्। कारयानानि द्विचक्रिकाः च इतस्ततः क्षिप्तवान्।|That iron-doll caught and killed many people as they fled. Cars, motors thrown around.|उस लौह-पुतले ने भागते हुए कई लोगों को पकड़कर मार डाला। कारों, मोटरों की इधर-उधर फेंक दिया।
यया वीथ्या सः गतवान् तस्यां विथ्यां हाहाकारम् जनितवान्। रक्षकभट-यानैः जनाः सचेताः क्रियमाणाः आसन्। सः लौह-पुरुषः तु मदकुञ्जरवत् स्वस्य पुरतः यत् किमपि लभ्यते तत् नष्टीकृतवान्।|The road he passed would be in horror. Police cars were alerting people. And that Iron-Man, like a mad elephant, would destroy whatever he found in front of him.|जिस सड़क से वह गुजरता, वहाँ हाहाकार मच जाता। पुलिस की गाड़ियाँ लोगों को सचेत कर रही थीं। और वह लौह-पुरुष मस्त हाथी की तरह जो भी सामने पाता, उसे नष्ट-भ्रष्ट कर देता।
हरि ओम्, मुख्यालय। लौहमानवः अनियन्त्रितः सन् सर्वत्र विनाशं विदधन् राजधानीं प्रति प्रस्थितः अस्ति।|Hello Hello Headquarters Iron-man is out of control and heading towards the capital in devastation.|हैलो हैलो हैडक्वाटर लौह- मानव बेकाबू है और तहस नहस करता हुआ राजधानी की ओर बढ़ रहा है।
आदिवसम् आतङ्कं सृष्ट्वा लौह-मानवः नगरात् निर्गत्य अकस्मादेव अन्धकारे विलीनः बभूव।|Creating a stir in the day, the Iron Man came out of the city and suddenly vanished into the darkness.|दिनभर तहलका मचाता हुआ लौह-मानव शहर से बाहर निकल कर अचानक अन्धेरे में विलीन हो गया।
वैज्ञानिकानां समूहे तु केचन उच्चैः हसन्तः आसन्।|Meanwhile, three or four scientists in the group of scientists were guffawing.|उधर वैज्ञानिकों की टोली में तीन-चार वैज्ञानिक कहकहा लगा रहे थे।
हहहह। स्वं स्वामिनं मत्वा आचरितवान् सः मूर्खः। किन्तु न अवगन्तुं शक्तवान् यत् लौह-मानवः मम वशे अस्ति। मम सूचनां लब्ध्वा हि लौह-मानवः तं यमालयं प्रेषितवान्। अस्मै क्षणाय हि चिरकालात् प्रतीक्षारतः आसम्। अधुना मया पुत्तलः नियन्त्रणात् विमोचितः। सम्प्रति ईदृशं विनाशं विधास्यति यत् लोकः दर्शनात्परं किमपि न कर्तुं शक्नोति।|Ha ha ha was pretending to be a big boss but turned out to be a fool. I couldn't even fathom that I was in control of Iron-Man. As soon as he got my nod, Iron-Man finished his job. I had been waiting for this opportunity for a long time. Now I let the mannequin out of control. Now he will cause such havoc that the world will remain watching.|हा हा हा बड़ा बॉस बना फिरता था लेकिन मूर्ख निकला। इतना भी नहीं समझ पाया कि लौह-मानव का नियंत्रण मेरे हाथ में था। मेरा इशारा मिलते ही लौह-मानव ने उसका काम तमाम कर दिया। इस मौके का बड़े दिनों से इन्तजार था मुझे। अब मैंने पुतले को नियंत्रण से मुक्त कर दिया। अब वह ऐसी तबाही मचा येगा कि दुनिया देखती रह जायेगी।
भवान् तु बहु बुद्धिमान् गुस्टाफ़-विद्वन्। भवतः प्रतिभाम् अभिजानीमः। भवान् एव पुत्तलाय मस्तिष्कं प्रदत्तवान् किल।|You turned out to be very intelligent, Dr. Gustaf. We all believe in your skill. After all, you put the brains in the mannequin.|आप बड़े समझदार निकले डॉ० गुस्टाफ। हम सब आपका लोहा मानते हैं। आखिर पुतले में दिमाग तो आप ही ने लगाया था।
नूनं तु वयं विनशलीलाम् आस्वादयामः। अनन्तरम् ईदृशान् इतरान् पुत्तलान् नियन्त्र्य इतरेषु देशेषु प्रेषयिष्यामः। एवम् असीमित-धनं स्वीकृत्य धनिकाः भविष्यामः। विश्वस्योपरि स्वामित्वं प्राप्स्यामः।|And now we will enjoy the destruction. Then they will keep such puppets under their control and release them in other countries and become rich with wealth. We will have authority over the world.|और अब हम विनाश लीला का आनन्द लेंगे। फिर ऐसे ही पुतलों को अपने नियंत्रण में रखकर अन्य देशों में छोड़ेंगे और धन-दौलत से मालामाल हो जायेंगे। दुनिया पर हमारा अधिकार होगा।
ते अपायकराः लोलुपाः वैज्ञानिकाः लौह-मानवं नियन्त्रणात् विमोच्य विनाशलीला-दर्शनम् आस्वादयितुम् इष्टवन्तः। विश्वं भीतीकर्तुम् इष्टवन्तः। किन्तु अपरत्र कश्चन धर्मशीलः वैज्ञानिकः संसारे आतङ्कं भयं च दूरीकृत्य सुख-शान्तिं स्थापयितुं कार्यरतः आसीत्। स्वीये कार्ये कस्यचन युवकस्य साहाय्यं स्वीकृतवान्। अन्यं चमत्कारं प्रस्तोतुम् इष्टवान्।|They wanted to unleash the dangerous and greedy scientific Iron-Man from control and watch the spectacle of destruction. They wanted to frighten the world and meanwhile a moral scientist was trying desperately to spread happiness and peace by removing the tension and fear spreading in the world. He wanted to present another wonder by enlisting the help of a young man for this task.|वे खतरनाक और लोभी वैज्ञानिक लौह-मानव को नियंत्रण से मुक्त कर विनाश-लीला का तमाशा देखना चाहते थे। संसार को भयभीत कर देना चाहते थे और उधर एक सच्चा वैज्ञानिक संसार मे फैल रहे तनाव और भय को दूर कर सुख-शान्ति फैलाने की जी-तोड़ कोशिश में लगा था। वह इस कार्य के लिये एक नौजवान की सहायता लेकर एक और अजूबा प्रस्तुत करना चाहता था।
वत्स शेखर त्वं तु विज्ञानस्य अध्ययनं सुष्ठुतया कृतवान्। अहं तु यस्य गुणवतः बुद्धिमतः वीरयूनः कल्पनां कृतवान् तस्मात् बहु अतीतः अभवः त्वम्। अधुना अध्ययनं न्यूनीकृत्य स्वशरीरम् आयसं कर्तुं प्रयतस्व। अद्य प्रभृति तव प्रशिक्षणम् आरभते।|Son Shekhar, you have studied science well. You are much more than the promising, intelligent and brave young man I had imagined. Now reduce your studies and try to become physically strong. Your training starts today.|बेटे शेखर, तुमने विज्ञान का अच्छा-खासा अध्ययन कर लिया है। मैंने जैसे होनहार, होशियार और वीर-जवान की कल्पना की थी, तुम उसको कहीं ज्यादा निकले। अब अध्ययन को कम कर शरीर से फौलादी बनने की कोशिश करो। आज से तुम्हारा प्रशिक्षण शुरू।
अस्तु, जॉन-पितृव्य।|yes, uncle john|ठीक है, अंकल जॉन।
जॉन-विद्वान् शेखराय विविधाः युद्ध-कलानां तथा च व्यायामस्य प्रशिक्षणं ददौ।|Dr. John trains Shekhar in a variety of martial arts and exercises.|डॉ० जॉन शेखर को तरह-तरह की युद्ध-कला तथा व्यायाम का प्रशिक्षण देता है।
शेखरः जूडो-कराटे इत्येतयोः प्रशिक्षितः बभूव।|Training in Judo-Karate.|जुडो-कराटे का प्रशिक्षण लेते हुये।
वायुच्छत्रेण अवतरणम्।|Descending by parachute.|पैराशूट से उत्तरते हुये।
शेखरः प्रत्येकस्मै परीक्षणाय सिद्धः भवितुम् उद्यतः बभूव।|Shekhar was ready to learn every kind of test.|शेखर हर प्रकार का परीक्षण सीखने के लिए तैयार था।
अचिरादेव शेखरः लक्ष्यभेदे प्रतिभावान् बभूव।|Shekhar became an expert marksman in a short time.|शेखर कुछ ही समय में निशाने लगाने में माहिर हो गया
रज्ज्वाम् चलनं तस्मै बहु रोचते स्म।|He began to enjoy walking on the rope.|रस्से पर चलने से उसे बहुत आनन्द मिलने लगा।
अति-भार-तोलनं तस्मै सरलम् बभूव।।|Even heavy weight was simple for him.|भारी ये भारी वजन भी उसके लिये मामूली था।
अश्वरोहे अपि सः कुशलः बभूव।|He was also very good at horseback riding.|घुड़सवारी में भी वह बहुत होशियार गया था।
जॉन-विद्वान् तस्मै मुक्त-रीति-मल्ल-विद्यामपि प्रददौ।|Dr. John also taught him freestyle wrestling.|डॉ. जॉन ने उसे फ्री स्टाईल कुश्ती की भी शिक्षा दी।
बहुकालस्य परिश्रमानन्तरं शेखरः आयसदेही बभूव। शेखरस्य परिश्रमतः निश्चयतातः च  जॉन-विद्वान् प्रसन्नः बभूव।|After many days of hard work, Shekhar owns a steely body. Dr. John is very pleased with Shekhar's hard work and dedication.|कई दिनों की कड़ी मेहनत के बाद शेखर फौलादी शरीर का मालिक बन जाता है। शेखर की मेहनत और लगन से डॉ० जॉन बहुत खुश होते हैं।
शेखर, अधुनैव वस्तुतः त्वं मत्कृते उपयोगाय जातः। संप्रति सुखशान्तिशत्रून् धनलोलुपान् विनाशभोक्तॄन् संसारभयान् च सम्मुखीकर्तुं शक्नोमि।|Shekhar, now you are really worthy of me. Now I can venture to collide with those of the world who are enemies of peace and tranquillity, greedy for wealth, who enjoy destruction, who want to terrify the world.|शेखर, अब तुम सचमुच मेरे लायक बन गये हो। अब मैं दुनियाँ के उन लोगों से टक्कर लेने का साहस कर सकता हूँ जो अमन-चैन के दुश्मन है, धन-दौलत के लोभी हैं, जिन्हें विनाश में मजा आता है, जो संसार को भयभीत करना चाहते हैं।
पितृव्य, पूर्णतया तव साहाय्यं करिष्यामि।|Uncle, I will help you with all my heart.|अंकल मैं आपकी जी जान से सहायता करूंगा।
आयस-सिंहः इति नाम्ना तव नामकरणं करोमि। मम शार्दूल तव शरीरम् आयसम् अभवत्।|From today onwards I name you fauladi Singh. Your body has become steel, my lion.|आज से मैं तुम्हारा नाम फौलादी सिंह रखता हूँ। तुम्हारा जिस्म फौलादी बन चुका है मेरे शेर।
तथास्तु पितृव्य, अद्यारभ्य आत्मानम् "आयस-सिंहः" इत्येव वदिष्यामि। वचनमपि दास्ये यत् विद्यायाः कदापि दुरुपयोगं न करिष्ये।|Okay uncle, I will call myself Fauladi Singh from today. And I promise I will never abuse my learning.|ठीक है अंकल, मैं आज से अपने को फौलादी सिंह ही कहूंगा। और वचन देता हूँ कि अपनी विद्या का मैं कभी दुरुपयोग नहीं करूंगा।
अनन्तरं कदाचित् प्रभाते पूर्णनगरे हाहाकारः प्रचलितः। वीथीषु बसयानानि, कारयानानि, भारवाहनानि इत्यादीनि नष्टानि दृश्यमानानि आसन्।|Then..... one morning the whole city is in a state of panic. Cars, buses, trucks etc. parked on the roads are found in broken condition.|तभी..... एक सुबह सारे शहर में हाहाकार मच जाता है। सड़कों पर खड़ी कारें, बस, ट्रक आदि टूटी-फूटी हालत में पायें जाते हैं।
अरे! मम कारयानस्य यन्त्रं चाक्राणि च कुत्र?|Hey! Where did the engine and wheels of my car go?|अरे! मेरी कार का इंजन और पहिए कहाँ गये।
केन मम भारवाहनं भञ्जितम्?|Who broke my truck!!|मेरा ट्रक किसने तोड़ दिया!!
मम द्विचक्रिका केनचित् वक्रीकृतम्|My scooter, looks like someone twisted it.|मेरा स्कूटर, लगता है किसी ने जैसे मरोड़ दिया हो।
केन विहितः अयं विनाशः? एकस्मिन् एव नक्ते?|Who must have done this destruction? In one night!|यह विनाश किसने किया होगा। एक ही रात में!
एकस्मिन् दिने यदा कश्चन मेषपालः स्वमेषान् चारयितुं नीतवान्, तदा अकस्मादेव पर्वतस्य पृष्ठतः कश्चन आगच्छन् दृष्टः।|And one day... when a shepherd was grazing his sheep. Suddenly he saw someone coming from behind the mountain!|और एक दिन... जब एक चरवाहा अपनी भेड़ें चरा रहा था तो....। अचानक पहाड़ के पीछे से किसी को उसने आते देखा!
सः मानवः झटीति एव समीपस्थं वृक्षम् उत्पाट्य मेषानामुपरि क्षेप्तुम् इष्ट्वान्। |The person hurriedly uprooted a nearby tree and wanted to throw it at the sheep.|उस व्यक्ति ने आनन-फानन में ही पास में लगा एक वृक्ष उखाड़कर भेड़ों पर फेंकना चाहा।
द्वादशशः मेषाः वृक्षस्य अधः पतित्वा हताः जाताः।|Dozens of sheep are crushed to death under the massive tree.|दर्जनों भेड़ें उस विशाल वृक्ष के नीचे दबकर मर जाती हैं।
मेषपालः प्राणभयेन आक्रोशन् पलायितवान्।|The shepherd runs away screaming in fear.|चरवाहा डर के मारे वहाँ से चिल्लाता हुआ भाग जाता है।
मेषपालकः नगरं प्राप्य जनान् निवेदयामास।|The shepherd reaches the city and tells the people.|चरवाहा शहर पहुँचकर लोगों को बताता है।
कश्चन पिप्पलवृक्षम् उत्पाट्य मम मेषाणाम् उपरि क्षिप्त्वान्। मम द्वादशशः मेषाः विमर्दिताः भूत्वा मृताः।|A man boiled a poplar tree and threw it at my sheep. Dozens of my sheep were smothered to death.|एक आदमी ने पीपल का पेड़ उखाड़ कर मेरी भेड़ों पर फेंका। मेरी दर्जनों भड़ें दब कर मर गयीं।
अयम् उन्मत्तः इति भाति।|Looks like he's gone crazy.|लगता है पागल हो गया है।
कथं मनुष्येण वृक्षम् उत्पाट्य क्षेप्तुं शक्यते?|Can a man uproot a tree and throw it away?|कहीं मनुष्य वृक्ष उखाड़ कर फेंक सकता है?
अपरस्मिन् दिने सः लौह-मानवः केन्द्रीय-कारागारे द्वारं प्राप्तवान्।|And one day he arrives at the door of Iron Man Central Prison.|और एक दिन वह लौह मानव सेन्ट्रल जेल के दरवाजे पर पहुंच जाता है।
किमेव? अपसर, द्वारं न उद्घटिष्यते।|What is it? Run, the gate won't open now.|क्या है? भागो अब गेट नहीं खुलेगा।
किन्तु तदा लौह-मानवः हस्ताभ्यां द्वारम् उत्पाट्य क्षिप्तवान्। भटः आक्रोशयन् पलायितवान्।|But then Iron-Man threw up the gate with both hands. The soldier ran away, screaming.|लेकिन तभी लौह-मानव ने दोनों हाथों से गेट उखाड़ कर फेंक दिया। सिपाही चीखते-चिल्लाते भागा।
त्राहि त्राहि। प्रेत प्रेत।|Save me, save me. Phantom Phantom.|बचाओ, बचाओ। प्रेत प्रेत।
